Date,Currency,Currency Amount,Exchange Rate,USD Equivalent,Year,Month
2001-08-17,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-17,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-17,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-18,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-18,French franc,0.813,6.3737,0.127555,2001,August
2001-08-18,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-18,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-18,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-19,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-19,French franc,0.813,6.3737,0.127555,2001,August
2001-08-19,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-19,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-19,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-20,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-20,French franc,0.813,6.3737,0.127555,2001,August
2001-08-20,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-20,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-20,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-21,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-21,French franc,0.813,6.3737,0.127555,2001,August
2001-08-21,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-21,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-21,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-22,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-22,French franc,0.813,6.3737,0.127555,2001,August
2001-08-22,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-22,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-22,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-23,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-23,French franc,0.813,6.3737,0.127555,2001,August
2001-08-23,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-23,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-23,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-24,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-24,French franc,0.813,6.3737,0.127555,2001,August
2001-08-24,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-24,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-24,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-25,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-25,French franc,0.813,6.3737,0.127555,2001,August
2001-08-25,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-25,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-25,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-26,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-26,French franc,0.813,6.3737,0.127555,2001,August
2001-08-26,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-26,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-26,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-27,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-27,French franc,0.813,6.3737,0.127555,2001,August
2001-08-27,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-27,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-27,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-28,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-28,French franc,0.813,6.3737,0.127555,2001,August
2001-08-28,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-28,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-28,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-29,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-29,French franc,0.813,6.3737,0.127555,2001,August
2001-08-29,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-29,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-29,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-30,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-30,French franc,0.813,6.3737,0.127555,2001,August
2001-08-30,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-30,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-30,U.S. dollar,0.582,1.0,0.582,2001,August
2001-08-31,Deutsche mark,0.446,1.8882,0.236204,2001,August
2001-08-31,French franc,0.813,6.3737,0.127555,2001,August
2001-08-31,Japanese yen,27.2,119.4,0.227806,2001,August
2001-08-31,U.K. pound,0.105,1.5977,0.167759,2001,August
2001-08-31,U.S. dollar,0.582,1.0,0.582,2001,August
2001-09-01,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-01,French franc,0.813,6.3737,0.127555,2001,September
2001-09-01,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-01,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-01,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-02,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-02,French franc,0.813,6.3737,0.127555,2001,September
2001-09-02,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-02,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-02,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-03,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-03,French franc,0.813,6.3737,0.127555,2001,September
2001-09-03,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-03,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-03,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-04,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-04,French franc,0.813,6.3737,0.127555,2001,September
2001-09-04,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-04,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-04,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-05,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-05,French franc,0.813,6.3737,0.127555,2001,September
2001-09-05,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-05,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-05,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-06,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-06,French franc,0.813,6.3737,0.127555,2001,September
2001-09-06,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-06,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-06,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-07,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-07,French franc,0.813,6.3737,0.127555,2001,September
2001-09-07,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-07,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-07,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-08,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-08,French franc,0.813,6.3737,0.127555,2001,September
2001-09-08,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-08,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-08,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-09,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-09,French franc,0.813,6.3737,0.127555,2001,September
2001-09-09,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-09,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-09,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-10,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-10,French franc,0.813,6.3737,0.127555,2001,September
2001-09-10,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-10,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-10,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-11,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-11,French franc,0.813,6.3737,0.127555,2001,September
2001-09-11,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-11,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-11,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-12,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-12,French franc,0.813,6.3737,0.127555,2001,September
2001-09-12,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-12,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-12,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-13,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-13,French franc,0.813,6.3737,0.127555,2001,September
2001-09-13,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-13,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-13,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-14,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-14,French franc,0.813,6.3737,0.127555,2001,September
2001-09-14,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-14,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-14,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-15,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-15,French franc,0.813,6.3737,0.127555,2001,September
2001-09-15,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-15,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-15,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-16,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-16,French franc,0.813,6.3737,0.127555,2001,September
2001-09-16,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-16,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-16,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-17,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-17,French franc,0.813,6.3737,0.127555,2001,September
2001-09-17,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-17,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-17,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-18,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-18,French franc,0.813,6.3737,0.127555,2001,September
2001-09-18,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-18,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-18,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-19,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-19,French franc,0.813,6.3737,0.127555,2001,September
2001-09-19,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-19,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-19,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-20,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-20,French franc,0.813,6.3737,0.127555,2001,September
2001-09-20,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-20,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-20,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-21,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-21,French franc,0.813,6.3737,0.127555,2001,September
2001-09-21,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-21,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-21,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-22,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-22,French franc,0.813,6.3737,0.127555,2001,September
2001-09-22,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-22,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-22,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-23,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-23,French franc,0.813,6.3737,0.127555,2001,September
2001-09-23,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-23,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-23,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-24,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-24,French franc,0.813,6.3737,0.127555,2001,September
2001-09-24,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-24,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-24,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-25,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-25,French franc,0.813,6.3737,0.127555,2001,September
2001-09-25,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-25,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-25,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-26,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-26,French franc,0.813,6.3737,0.127555,2001,September
2001-09-26,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-26,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-26,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-27,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-27,French franc,0.813,6.3737,0.127555,2001,September
2001-09-27,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-27,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-27,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-28,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-28,French franc,0.813,6.3737,0.127555,2001,September
2001-09-28,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-28,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-28,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-29,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-29,French franc,0.813,6.3737,0.127555,2001,September
2001-09-29,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-29,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-29,U.S. dollar,0.582,1.0,0.582,2001,September
2001-09-30,Deutsche mark,0.446,1.8882,0.236204,2001,September
2001-09-30,French franc,0.813,6.3737,0.127555,2001,September
2001-09-30,Japanese yen,27.2,119.4,0.227806,2001,September
2001-09-30,U.K. pound,0.105,1.5977,0.167759,2001,September
2001-09-30,U.S. dollar,0.582,1.0,0.582,2001,September
2001-10-01,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-01,French franc,0.813,6.3737,0.127555,2001,October
2001-10-01,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-01,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-01,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-02,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-02,French franc,0.813,6.3737,0.127555,2001,October
2001-10-02,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-02,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-02,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-03,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-03,French franc,0.813,6.3737,0.127555,2001,October
2001-10-03,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-03,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-03,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-04,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-04,French franc,0.813,6.3737,0.127555,2001,October
2001-10-04,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-04,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-04,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-05,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-05,French franc,0.813,6.3737,0.127555,2001,October
2001-10-05,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-05,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-05,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-06,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-06,French franc,0.813,6.3737,0.127555,2001,October
2001-10-06,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-06,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-06,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-07,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-07,French franc,0.813,6.3737,0.127555,2001,October
2001-10-07,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-07,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-07,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-08,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-08,French franc,0.813,6.3737,0.127555,2001,October
2001-10-08,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-08,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-08,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-09,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-09,French franc,0.813,6.3737,0.127555,2001,October
2001-10-09,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-09,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-09,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-10,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-10,French franc,0.813,6.3737,0.127555,2001,October
2001-10-10,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-10,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-10,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-11,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-11,French franc,0.813,6.3737,0.127555,2001,October
2001-10-11,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-11,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-11,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-12,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-12,French franc,0.813,6.3737,0.127555,2001,October
2001-10-12,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-12,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-12,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-13,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-13,French franc,0.813,6.3737,0.127555,2001,October
2001-10-13,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-13,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-13,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-14,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-14,French franc,0.813,6.3737,0.127555,2001,October
2001-10-14,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-14,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-14,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-15,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-15,French franc,0.813,6.3737,0.127555,2001,October
2001-10-15,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-15,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-15,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-16,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-16,French franc,0.813,6.3737,0.127555,2001,October
2001-10-16,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-16,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-16,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-17,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-17,French franc,0.813,6.3737,0.127555,2001,October
2001-10-17,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-17,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-17,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-18,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-18,French franc,0.813,6.3737,0.127555,2001,October
2001-10-18,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-18,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-18,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-19,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-19,French franc,0.813,6.3737,0.127555,2001,October
2001-10-19,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-19,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-19,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-20,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-20,French franc,0.813,6.3737,0.127555,2001,October
2001-10-20,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-20,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-20,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-21,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-21,French franc,0.813,6.3737,0.127555,2001,October
2001-10-21,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-21,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-21,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-22,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-22,French franc,0.813,6.3737,0.127555,2001,October
2001-10-22,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-22,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-22,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-23,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-23,French franc,0.813,6.3737,0.127555,2001,October
2001-10-23,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-23,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-23,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-24,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-24,French franc,0.813,6.3737,0.127555,2001,October
2001-10-24,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-24,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-24,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-25,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-25,French franc,0.813,6.3737,0.127555,2001,October
2001-10-25,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-25,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-25,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-26,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-26,French franc,0.813,6.3737,0.127555,2001,October
2001-10-26,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-26,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-26,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-27,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-27,French franc,0.813,6.3737,0.127555,2001,October
2001-10-27,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-27,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-27,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-28,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-28,French franc,0.813,6.3737,0.127555,2001,October
2001-10-28,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-28,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-28,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-29,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-29,French franc,0.813,6.3737,0.127555,2001,October
2001-10-29,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-29,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-29,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-30,Deutsche mark,0.446,1.8882,0.236204,2001,October
2001-10-30,French franc,0.813,6.3737,0.127555,2001,October
2001-10-30,Japanese yen,27.2,119.4,0.227806,2001,October
2001-10-30,U.K. pound,0.105,1.5977,0.167759,2001,October
2001-10-30,U.S. dollar,0.582,1.0,0.582,2001,October
2001-10-31,Deutsche mark,0.446,1.8882,0.236204,2001,October
